Customer ID,Age,Gender,Category,Purchase Amount (USD),Location,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Previous Purchases,Payment Method,Churn
929,67,Male,Clothing,37,Arkansas,Winter,3.4,Yes,Store Pickup,Yes,31,Cash,0
930,59,Male,Footwear,94,Nebraska,Fall,4.5,Yes,2-Day Shipping,Yes,26,Debit Card,0
931,26,Male,Clothing,78,Hawaii,Fall,4.5,Yes,Store Pickup,Yes,20,Credit Card,0
932,24,Male,Outerwear,36,Nebraska,Winter,4.1,Yes,Standard,Yes,24,Bank Transfer,0
933,62,Male,Clothing,24,Indiana,Winter,3.2,Yes,Standard,Yes,45,Debit Card,0
934,70,Male,Footwear,84,Colorado,Spring,2.7,Yes,Store Pickup,Yes,33,Debit Card,0
935,45,Male,Clothing,47,Oregon,Spring,3.7,Yes,Express,Yes,21,Bank Transfer,0
936,58,Male,Clothing,51,Ohio,Fall,2.6,Yes,Store Pickup,Yes,2,Bank Transfer,0
937,31,Male,Footwear,84,Maine,Summer,2.7,Yes,Free Shipping,Yes,28,Cash,0
938,32,Male,Clothing,24,Iowa,Summer,2.7,Yes,Express,Yes,18,Venmo,1
939,36,Male,Clothing,97,Wisconsin,Fall,4.8,Yes,Free Shipping,Yes,21,Debit Card,0
940,25,Male,Clothing,89,New York,Winter,4.8,Yes,Next Day Air,Yes,24,Credit Card,0
941,48,Male,Accessories,44,Colorado,Spring,2.6,Yes,Store Pickup,Yes,15,PayPal,0
942,39,Male,Accessories,35,Illinois,Winter,4.5,Yes,2-Day Shipping,Yes,38,PayPal,0
943,26,Male,Clothing,91,Arizona,Winter,3.2,Yes,Express,Yes,38,PayPal,0
944,32,Male,Accessories,63,Oklahoma,Winter,3.8,Yes,Next Day Air,Yes,13,Venmo,0
945,54,Male,Accessories,97,Indiana,Spring,4.8,Yes,Express,Yes,39,Cash,0
946,38,Male,Footwear,38,Minnesota,Summer,4.1,Yes,Store Pickup,Yes,8,Venmo,0
947,46,Male,Outerwear,24,Pennsylvania,Spring,2.8,Yes,Next Day Air,Yes,4,PayPal,1
948,57,Male,Clothing,32,Indiana,Winter,3.9,Yes,Store Pickup,Yes,6,Cash,0
949,49,Male,Accessories,90,Alabama,Summer,4.9,Yes,Express,Yes,11,Venmo,0
950,33,Male,Clothing,36,Montana,Summer,3.4,Yes,Standard,Yes,49,Venmo,0
951,54,Male,Accessories,37,New Mexico,Winter,4.1,Yes,Free Shipping,Yes,30,PayPal,1
952,47,Male,Clothing,51,Alaska,Summer,2.9,Yes,Express,Yes,34,Bank Transfer,0
953,36,Male,Accessories,71,Idaho,Fall,3.1,Yes,2-Day Shipping,Yes,28,PayPal,0
954,68,Male,Accessories,50,Utah,Spring,3.6,Yes,2-Day Shipping,Yes,36,Venmo,1
955,60,Male,Accessories,74,Louisiana,Fall,3.5,Yes,Standard,Yes,18,Credit Card,0
956,55,Male,Clothing,75,Mississippi,Summer,3.4,Yes,Free Shipping,Yes,4,PayPal,0
957,29,Male,Clothing,99,Mississippi,Spring,2.9,Yes,2-Day Shipping,Yes,42,Debit Card,1
958,38,Male,Accessories,23,Indiana,Spring,4.7,Yes,Store Pickup,Yes,11,Cash,1
959,70,Male,Footwear,53,Washington,Winter,4.4,Yes,Free Shipping,Yes,31,Credit Card,0
960,36,Male,Clothing,99,Nevada,Spring,2.6,Yes,Standard,Yes,12,Cash,0
961,18,Male,Accessories,48,Louisiana,Spring,4.4,Yes,Standard,Yes,20,Venmo,1
962,62,Male,Footwear,72,Pennsylvania,Fall,3.7,Yes,Next Day Air,Yes,37,Debit Card,1
963,29,Male,Accessories,64,Michigan,Spring,4.4,Yes,Standard,Yes,26,Debit Card,0
964,21,Male,Footwear,63,South Carolina,Spring,2.5,Yes,2-Day Shipping,Yes,14,Credit Card,0
965,42,Male,Footwear,51,Arizona,Spring,2.6,Yes,Next Day Air,Yes,12,Venmo,0
966,43,Male,Footwear,55,Delaware,Spring,5,Yes,Store Pickup,Yes,10,Credit Card,1
967,58,Male,Clothing,55,Kentucky,Spring,4.9,Yes,Express,Yes,19,Cash,1
968,27,Male,Clothing,26,Georgia,Summer,3.7,Yes,Store Pickup,Yes,4,Cash,0
969,57,Male,Clothing,67,North Carolina,Summer,3.1,Yes,Next Day Air,Yes,48,Bank Transfer,1
970,40,Male,Outerwear,31,California,Fall,3.2,Yes,Express,Yes,37,PayPal,0
971,45,Male,Clothing,66,California,Winter,4.4,Yes,Free Shipping,Yes,4,Cash,0
972,47,Male,Accessories,67,Indiana,Summer,4.3,Yes,Next Day Air,Yes,15,Credit Card,0
973,61,Male,Footwear,61,Colorado,Winter,3,Yes,Standard,Yes,33,Credit Card,0
974,60,Male,Outerwear,75,Colorado,Fall,3.5,Yes,2-Day Shipping,Yes,30,Bank Transfer,1
975,69,Male,Clothing,90,North Carolina,Spring,3.6,Yes,2-Day Shipping,Yes,23,Bank Transfer,0
976,58,Male,Clothing,40,Washington,Summer,3.8,Yes,2-Day Shipping,Yes,2,Bank Transfer,0
977,34,Male,Clothing,90,Florida,Fall,3.6,Yes,Express,Yes,50,Credit Card,0
978,20,Male,Accessories,20,Washington,Spring,4.6,Yes,Express,Yes,34,Cash,0
979,56,Male,Accessories,40,Colorado,Summer,2.5,Yes,Standard,Yes,33,Credit Card,0
980,64,Male,Accessories,33,New Hampshire,Fall,3.5,Yes,Store Pickup,Yes,34,Debit Card,0
981,56,Male,Footwear,98,Maryland,Spring,4,Yes,Free Shipping,Yes,39,PayPal,0
982,27,Male,Accessories,42,Maryland,Spring,3.5,Yes,Next Day Air,Yes,47,Credit Card,1
983,35,Male,Outerwear,62,Texas,Summer,3.2,Yes,Standard,Yes,37,PayPal,0
984,24,Male,Accessories,45,New Mexico,Winter,3.5,Yes,Free Shipping,Yes,40,Venmo,0
985,26,Male,Footwear,78,Utah,Summer,3.4,Yes,Free Shipping,Yes,8,Credit Card,0
986,32,Male,Accessories,80,West Virginia,Fall,5,Yes,Express,Yes,12,Bank Transfer,1
987,54,Male,Accessories,96,Connecticut,Spring,4.5,Yes,Store Pickup,Yes,36,Bank Transfer,0
988,62,Male,Accessories,47,West Virginia,Summer,2.8,Yes,Express,Yes,48,PayPal,0
989,50,Male,Clothing,84,Ohio,Winter,4.9,Yes,2-Day Shipping,Yes,47,PayPal,0
990,70,Male,Footwear,31,Texas,Spring,3.1,Yes,Store Pickup,Yes,2,Bank Transfer,0
991,48,Male,Accessories,63,Washington,Spring,4.8,Yes,Store Pickup,Yes,24,Cash,0
992,20,Male,Clothing,97,Wisconsin,Spring,2.7,Yes,Standard,Yes,40,Bank Transfer,0
993,46,Male,Outerwear,99,Louisiana,Winter,4.6,Yes,Express,Yes,50,Debit Card,0
994,51,Male,Footwear,90,Iowa,Winter,4.4,Yes,Store Pickup,Yes,25,Cash,0
995,53,Male,Footwear,68,New York,Fall,3.2,Yes,Express,Yes,20,Debit Card,0
996,44,Male,Accessories,80,Idaho,Spring,3,Yes,2-Day Shipping,Yes,10,Venmo,0
997,29,Male,Footwear,91,Delaware,Summer,4.9,Yes,Standard,Yes,32,Bank Transfer,1
998,64,Male,Clothing,30,Kentucky,Spring,3.6,Yes,Express,Yes,31,Cash,0
999,51,Male,Footwear,90,Connecticut,Spring,3.8,Yes,Next Day Air,Yes,48,Bank Transfer,0
1000,50,Male,Clothing,28,New Mexico,Spring,2.9,Yes,Standard,Yes,23,Debit Card,0
1001,43,Male,Clothing,46,Georgia,Winter,3.9,Yes,Express,Yes,1,Bank Transfer,0
1002,61,Male,Clothing,60,Washington,Fall,3.6,Yes,Standard,Yes,4,Debit Card,0
1003,55,Male,Footwear,59,North Dakota,Spring,3.5,Yes,Store Pickup,Yes,3,Bank Transfer,0
1004,56,Male,Accessories,68,Ohio,Fall,4,Yes,Store Pickup,Yes,3,Cash,0
1005,33,Male,Accessories,79,Tennessee,Summer,4.8,Yes,2-Day Shipping,Yes,44,Cash,1
1006,43,Male,Accessories,94,New York,Winter,3.9,Yes,Store Pickup,Yes,5,Debit Card,0
1007,21,Male,Clothing,83,Michigan,Summer,4.5,Yes,Next Day Air,Yes,50,Venmo,1
1008,58,Male,Accessories,62,Georgia,Spring,4.8,Yes,Standard,Yes,2,Credit Card,1
1009,41,Male,Accessories,85,New Mexico,Spring,2.6,Yes,Store Pickup,Yes,29,PayPal,1
1010,39,Male,Clothing,30,Louisiana,Summer,3.1,Yes,Express,Yes,11,Venmo,1
1011,54,Male,Clothing,24,South Dakota,Spring,4.7,Yes,2-Day Shipping,Yes,37,Credit Card,0
1012,43,Male,Accessories,25,Montana,Spring,2.9,Yes,Next Day Air,Yes,32,Debit Card,0
1013,28,Male,Footwear,37,New Mexico,Summer,3.8,Yes,Express,Yes,27,Credit Card,1
1014,59,Male,Accessories,69,South Carolina,Summer,3.8,Yes,2-Day Shipping,Yes,31,Venmo,0
1015,28,Male,Footwear,97,Ohio,Summer,3,Yes,Standard,Yes,36,Debit Card,0
1016,68,Male,Accessories,24,North Carolina,Summer,4.1,Yes,Standard,Yes,34,Cash,0
1017,20,Male,Accessories,30,Idaho,Summer,3.4,Yes,Express,Yes,15,Bank Transfer,0
1018,21,Male,Outerwear,53,Oklahoma,Fall,2.5,Yes,Express,Yes,14,Credit Card,1
1019,50,Male,Clothing,70,Georgia,Spring,4.9,Yes,Next Day Air,Yes,46,Cash,0
1020,32,Male,Clothing,76,Kentucky,Winter,2.8,Yes,Standard,Yes,33,Venmo,0
1021,24,Male,Accessories,95,Delaware,Fall,4.5,Yes,Express,Yes,41,Debit Card,1
1022,55,Male,Outerwear,51,Massachusetts,Winter,4.9,Yes,2-Day Shipping,Yes,39,PayPal,0
1023,61,Male,Accessories,41,Nebraska,Winter,4.9,Yes,Store Pickup,Yes,7,Cash,1
1024,61,Male,Accessories,71,Maine,Winter,3.5,Yes,Free Shipping,Yes,29,Bank Transfer,0
1025,28,Male,Clothing,66,Pennsylvania,Summer,3.5,Yes,Free Shipping,Yes,18,Venmo,1
1026,60,Male,Clothing,84,Nebraska,Winter,4.9,Yes,Free Shipping,Yes,15,Credit Card,1
1027,49,Male,Accessories,95,Virginia,Winter,3,Yes,Express,Yes,39,PayPal,0
1028,33,Male,Accessories,90,Ohio,Summer,2.8,Yes,Next Day Air,Yes,11,Cash,0
1029,45,Male,Clothing,36,Nebraska,Summer,3.7,Yes,Standard,Yes,4,Cash,0
1030,29,Male,Accessories,22,Ohio,Spring,3.6,Yes,2-Day Shipping,Yes,33,Venmo,0
1031,58,Male,Outerwear,89,Kentucky,Winter,3.3,Yes,Next Day Air,Yes,37,Debit Card,1
1032,22,Male,Footwear,50,Tennessee,Spring,3.4,Yes,Free Shipping,Yes,32,Cash,1
1033,55,Male,Footwear,36,Maine,Fall,4,Yes,Free Shipping,Yes,44,Credit Card,1
1034,19,Male,Clothing,52,Montana,Spring,4.6,Yes,Free Shipping,Yes,41,Bank Transfer,1
1035,68,Male,Clothing,29,Maryland,Fall,4.2,Yes,Next Day Air,Yes,44,Bank Transfer,0
1036,61,Male,Clothing,89,Georgia,Fall,2.8,Yes,Express,Yes,32,Venmo,1
1037,68,Male,Accessories,47,Hawaii,Fall,3.7,Yes,2-Day Shipping,Yes,13,Bank Transfer,0
1038,52,Male,Accessories,25,Rhode Island,Spring,3.4,Yes,Standard,Yes,48,Debit Card,1
1039,41,Male,Clothing,74,Nebraska,Fall,3,Yes,Express,Yes,3,Bank Transfer,0
1040,29,Male,Accessories,46,Michigan,Fall,4.8,Yes,Standard,Yes,39,Venmo,0
1041,68,Male,Clothing,22,North Carolina,Fall,4,Yes,Next Day Air,Yes,7,Cash,0
1042,36,Male,Clothing,25,Minnesota,Summer,4.9,Yes,Next Day Air,Yes,11,Cash,0
1043,55,Male,Accessories,80,Maryland,Spring,4.9,Yes,Next Day Air,Yes,47,Credit Card,0
1044,28,Male,Clothing,76,Hawaii,Spring,3.3,Yes,2-Day Shipping,Yes,28,Debit Card,0
1045,39,Male,Clothing,30,Oregon,Summer,4.4,Yes,Next Day Air,Yes,17,Bank Transfer,0
1046,54,Male,Clothing,79,New Mexico,Fall,3.5,Yes,2-Day Shipping,Yes,11,PayPal,0
1047,40,Male,Footwear,22,Illinois,Winter,4.2,Yes,Standard,Yes,12,Venmo,1
1048,31,Male,Clothing,36,Utah,Fall,4.2,Yes,Standard,Yes,7,Credit Card,0
1049,30,Male,Clothing,77,Maine,Fall,2.7,Yes,Standard,Yes,19,Venmo,0
1050,45,Male,Accessories,33,Virginia,Fall,2.8,Yes,Store Pickup,Yes,24,Cash,1
1051,48,Male,Footwear,64,Florida,Winter,3.8,Yes,Next Day Air,Yes,19,Venmo,0
1052,45,Male,Clothing,53,Ohio,Fall,2.6,Yes,Free Shipping,Yes,39,PayPal,1
1053,60,Male,Footwear,36,Virginia,Fall,3,Yes,2-Day Shipping,Yes,1,Credit Card,0
1054,59,Male,Clothing,70,Kansas,Spring,3.3,No,2-Day Shipping,Yes,10,Debit Card,0
1055,18,Male,Clothing,96,Arkansas,Winter,4.9,No,Express,Yes,48,PayPal,1
1056,70,Male,Outerwear,27,Massachusetts,Spring,3.3,No,Next Day Air,Yes,24,Debit Card,1
1057,20,Male,Clothing,64,Idaho,Winter,2.9,No,2-Day Shipping,Yes,42,Venmo,0
1058,65,Male,Outerwear,23,Wisconsin,Spring,4.4,No,2-Day Shipping,Yes,20,Credit Card,0
1059,29,Male,Accessories,33,New Mexico,Summer,3.1,No,Next Day Air,Yes,49,Bank Transfer,0
1060,22,Male,Outerwear,34,North Carolina,Winter,2.5,No,Standard,Yes,25,Debit Card,0
1061,27,Male,Clothing,35,Iowa,Summer,2.6,No,Next Day Air,Yes,21,Debit Card,0
1062,36,Male,Outerwear,62,Idaho,Summer,4.4,No,Free Shipping,Yes,12,Venmo,0
1063,59,Male,Footwear,75,Ohio,Fall,2.6,No,Next Day Air,Yes,21,Debit Card,0
1064,62,Male,Clothing,29,Alabama,Summer,3.3,No,Free Shipping,Yes,35,Cash,0
1065,34,Male,Accessories,28,Wyoming,Spring,3.5,No,Express,Yes,42,Credit Card,0
1066,59,Male,Clothing,20,Alabama,Spring,4.1,No,Store Pickup,Yes,3,PayPal,0
1067,49,Male,Outerwear,96,Mississippi,Winter,4,No,Store Pickup,Yes,11,PayPal,0
1068,18,Male,Clothing,43,Pennsylvania,Summer,2.7,No,2-Day Shipping,Yes,22,PayPal,1
1069,55,Male,Clothing,94,Wyoming,Fall,2.5,No,Standard,Yes,47,Credit Card,0
1070,38,Male,Clothing,81,Maryland,Fall,4.3,No,Next Day Air,Yes,33,Venmo,0
1071,50,Male,Accessories,75,North Carolina,Summer,3.3,No,Free Shipping,Yes,50,Debit Card,0
1072,61,Male,Accessories,81,Pennsylvania,Summer,2.6,No,Express,Yes,46,Credit Card,0
1073,48,Male,Clothing,92,Idaho,Fall,3.5,No,Express,Yes,34,Debit Card,0
1074,22,Male,Accessories,96,California,Spring,4,No,Store Pickup,Yes,33,Credit Card,0
1075,48,Male,Accessories,71,Tennessee,Fall,2.6,No,Standard,Yes,45,Bank Transfer,0
1076,57,Male,Accessories,50,Missouri,Summer,4.9,No,Next Day Air,Yes,32,Debit Card,0
1077,33,Male,Outerwear,72,North Dakota,Spring,2.9,No,Standard,Yes,47,Venmo,0
1078,58,Male,Outerwear,28,West Virginia,Winter,3.7,No,Standard,Yes,5,PayPal,1
1079,37,Male,Clothing,59,Arizona,Fall,4.4,No,Express,Yes,49,Credit Card,0
1080,18,Male,Outerwear,33,Oklahoma,Summer,4.4,No,Free Shipping,Yes,48,Bank Transfer,0
1081,65,Male,Accessories,59,Pennsylvania,Fall,3.8,No,Express,Yes,22,Cash,0
1082,62,Male,Accessories,30,Idaho,Spring,4.5,No,Standard,Yes,45,Credit Card,1
1083,54,Male,Accessories,85,South Carolina,Winter,2.6,No,Next Day Air,Yes,30,Venmo,1
1084,35,Male,Accessories,97,Washington,Summer,3.3,No,Store Pickup,Yes,43,Cash,0
1085,34,Male,Clothing,36,Arkansas,Fall,4.1,No,Next Day Air,Yes,48,Cash,1
1086,25,Male,Accessories,85,Utah,Winter,3,No,Store Pickup,Yes,23,Venmo,0
1087,53,Male,Accessories,62,Alaska,Winter,3,No,Free Shipping,Yes,27,PayPal,0
1088,45,Male,Clothing,71,West Virginia,Winter,3.4,No,Next Day Air,Yes,7,Bank Transfer,0
1089,49,Male,Clothing,21,Louisiana,Winter,2.7,No,Free Shipping,Yes,2,PayPal,0
1090,40,Male,Accessories,61,Arizona,Spring,3.8,No,Next Day Air,Yes,33,PayPal,0
1091,38,Male,Accessories,58,Connecticut,Spring,4.2,No,Store Pickup,Yes,27,Cash,0
1092,44,Male,Clothing,80,North Carolina,Spring,4.7,No,Store Pickup,Yes,6,Credit Card,0
1093,68,Male,Accessories,50,South Dakota,Spring,4.1,No,2-Day Shipping,Yes,20,Venmo,1
1094,60,Male,Footwear,48,Delaware,Winter,4.2,No,2-Day Shipping,Yes,46,Venmo,0
1095,25,Male,Accessories,40,Connecticut,Winter,4.8,No,Next Day Air,Yes,25,Cash,1
1096,19,Male,Outerwear,34,Tennessee,Summer,3,No,Free Shipping,Yes,30,Bank Transfer,1
1097,57,Male,Outerwear,46,New Hampshire,Fall,2.6,No,Standard,Yes,48,Credit Card,1
1098,58,Male,Accessories,27,Vermont,Summer,3.2,No,Store Pickup,Yes,47,Bank Transfer,0
1099,49,Male,Accessories,98,Idaho,Spring,3.6,No,Next Day Air,Yes,27,Credit Card,0
1100,19,Male,Clothing,73,North Carolina,Fall,2.6,No,Next Day Air,Yes,45,Bank Transfer,0
1101,50,Male,Clothing,28,Nevada,Spring,4.4,No,Express,Yes,2,Credit Card,0
1102,30,Male,Accessories,76,Delaware,Fall,3,No,Free Shipping,Yes,39,Cash,0
1103,52,Male,Clothing,83,Texas,Fall,2.9,No,Express,Yes,24,Cash,0
1104,35,Male,Clothing,23,Tennessee,Spring,4.3,No,Free Shipping,Yes,8,Debit Card,0
1105,35,Male,Accessories,28,Delaware,Fall,3.1,No,Express,Yes,8,Bank Transfer,1
1106,33,Male,Clothing,83,Massachusetts,Spring,3,No,Next Day Air,Yes,6,Venmo,0
1107,52,Male,Clothing,96,Minnesota,Winter,3.6,No,Store Pickup,Yes,12,Venmo,0
1108,69,Male,Footwear,62,Texas,Fall,2.8,No,Store Pickup,Yes,26,Bank Transfer,0
1109,27,Male,Clothing,25,Nebraska,Fall,2.8,No,Standard,Yes,50,Cash,0
1110,66,Male,Clothing,97,Oklahoma,Winter,4.9,No,Next Day Air,Yes,2,Venmo,0
1111,28,Male,Clothing,61,Texas,Fall,3,No,Standard,Yes,31,Cash,0
1112,22,Male,Footwear,66,New York,Summer,4.1,No,Next Day Air,Yes,4,Credit Card,0
1113,69,Male,Clothing,67,Washington,Spring,4.6,No,Free Shipping,Yes,32,PayPal,1
1114,28,Male,Accessories,80,Maryland,Summer,4.8,No,Next Day Air,Yes,11,PayPal,0
1115,55,Male,Clothing,25,New Hampshire,Fall,2.6,No,Next Day Air,Yes,47,Bank Transfer,0
1116,30,Male,Accessories,58,New York,Fall,4,No,2-Day Shipping,Yes,37,Cash,0
1117,67,Male,Accessories,96,Hawaii,Winter,4.2,No,Express,Yes,39,PayPal,0
1118,25,Male,Accessories,77,California,Spring,4.5,No,Store Pickup,Yes,24,Credit Card,0
1119,49,Male,Accessories,65,Indiana,Summer,4.9,No,Standard,Yes,11,PayPal,0
1120,34,Male,Accessories,36,Louisiana,Spring,3.1,No,Standard,Yes,36,Credit Card,0
1121,22,Male,Footwear,84,Pennsylvania,Winter,4,No,Next Day Air,Yes,40,Debit Card,0
1122,63,Male,Clothing,58,Florida,Fall,3.2,No,Express,Yes,25,Cash,1
1123,70,Male,Accessories,62,North Carolina,Spring,4.3,No,2-Day Shipping,Yes,12,Credit Card,1
1124,36,Male,Accessories,67,Massachusetts,Fall,2.5,No,Store Pickup,Yes,38,Cash,0
1125,42,Male,Clothing,20,Iowa,Spring,4.9,No,Express,Yes,40,Cash,1
1126,27,Male,Footwear,90,North Dakota,Summer,2.7,No,2-Day Shipping,Yes,10,Bank Transfer,0
1127,23,Male,Accessories,58,Iowa,Winter,3.4,No,Standard,Yes,47,Venmo,0
1128,50,Male,Clothing,53,Delaware,Spring,4.8,No,Store Pickup,Yes,22,Debit Card,0
1129,56,Male,Accessories,30,New York,Winter,4.7,No,Next Day Air,Yes,35,Debit Card,0
1130,37,Male,Clothing,65,New Hampshire,Winter,4.7,No,Express,Yes,46,Venmo,0
1131,67,Male,Accessories,41,Kentucky,Summer,3.9,No,Standard,Yes,30,PayPal,0
1132,67,Male,Clothing,73,Illinois,Spring,3.7,No,Express,Yes,20,Bank Transfer,0
1133,50,Male,Clothing,98,North Carolina,Spring,4.3,No,Store Pickup,Yes,25,Cash,0
1134,36,Male,Footwear,36,Connecticut,Winter,4.1,No,2-Day Shipping,Yes,29,Cash,0
1135,62,Male,Clothing,81,Wisconsin,Summer,4.6,No,Express,Yes,2,Venmo,0
1136,65,Male,Clothing,90,Massachusetts,Winter,3.6,No,2-Day Shipping,Yes,32,Bank Transfer,1
1137,23,Male,Accessories,83,Illinois,Summer,4.8,No,Free Shipping,Yes,37,Cash,0
1138,46,Male,Clothing,91,New Mexico,Winter,2.8,No,2-Day Shipping,Yes,16,Bank Transfer,0
1139,18,Male,Clothing,36,Iowa,Summer,4.7,No,Express,Yes,32,Venmo,0
1140,58,Male,Outerwear,53,Alabama,Spring,3.9,No,Standard,Yes,42,Debit Card,0
1141,31,Male,Clothing,39,Maryland,Winter,2.6,No,Store Pickup,Yes,6,Credit Card,0
1142,39,Male,Accessories,33,Ohio,Winter,4.7,No,Next Day Air,Yes,23,PayPal,0
1143,69,Male,Clothing,76,Ohio,Spring,3.5,No,Store Pickup,Yes,27,Venmo,0
1144,68,Male,Footwear,23,Nevada,Winter,4.4,No,Standard,Yes,43,PayPal,1
1145,41,Male,Clothing,54,South Carolina,Fall,4.4,No,2-Day Shipping,Yes,25,Bank Transfer,0
1146,31,Male,Footwear,89,Nevada,Summer,3,No,Express,Yes,30,Cash,0
1147,48,Male,Footwear,38,Wisconsin,Summer,4.2,No,Standard,Yes,7,Bank Transfer,0
1148,59,Male,Accessories,36,Tennessee,Winter,4.3,No,Next Day Air,Yes,17,Debit Card,1
1149,34,Male,Clothing,66,Florida,Spring,2.6,No,Store Pickup,Yes,10,PayPal,0
1150,21,Male,Accessories,42,Georgia,Spring,3.3,No,Store Pickup,Yes,40,Venmo,1
1151,29,Male,Accessories,36,Kentucky,Winter,2.7,No,Next Day Air,Yes,50,Venmo,0
1152,41,Male,Clothing,86,Ohio,Spring,4.2,No,Express,Yes,24,Credit Card,0
1153,62,Male,Accessories,49,Connecticut,Fall,4,No,Standard,Yes,8,PayPal,0
1154,27,Male,Clothing,41,Idaho,Summer,4,No,Free Shipping,Yes,6,Bank Transfer,1
1155,49,Male,Clothing,82,Georgia,Spring,2.9,No,2-Day Shipping,Yes,44,Credit Card,0
1156,67,Male,Clothing,53,Tennessee,Fall,2.6,No,Express,Yes,47,PayPal,1
1157,20,Male,Footwear,21,Hawaii,Summer,4.8,No,Express,Yes,6,Venmo,0
1158,37,Male,Accessories,66,Maryland,Fall,4.4,No,Standard,Yes,11,Cash,1
1159,69,Male,Accessories,89,Nevada,Summer,4,No,2-Day Shipping,Yes,41,Bank Transfer,1
1160,66,Male,Accessories,55,New Hampshire,Fall,3.6,No,2-Day Shipping,Yes,46,Venmo,0
1161,37,Male,Accessories,42,North Dakota,Summer,3.2,No,Next Day Air,Yes,9,Venmo,0
1162,63,Male,Clothing,52,Oklahoma,Fall,3.1,No,2-Day Shipping,Yes,37,PayPal,0
1163,47,Male,Footwear,92,North Carolina,Winter,4.2,No,Express,Yes,13,PayPal,0
1164,26,Male,Clothing,56,Tennessee,Summer,3,No,2-Day Shipping,Yes,24,Debit Card,0
1165,68,Male,Clothing,96,Montana,Winter,4.2,No,Standard,Yes,47,PayPal,1
1166,51,Male,Clothing,64,Wisconsin,Winter,2.9,No,Next Day Air,Yes,21,Venmo,0
1167,48,Male,Clothing,48,Connecticut,Winter,3.7,No,Store Pickup,Yes,22,Venmo,0
1168,60,Male,Clothing,83,New Jersey,Summer,3.6,No,Free Shipping,Yes,16,PayPal,1
1169,68,Male,Accessories,91,Mississippi,Summer,3.6,No,Standard,Yes,37,Debit Card,0
1170,25,Male,Accessories,94,Wyoming,Fall,4.5,No,2-Day Shipping,Yes,3,Cash,1
1171,57,Male,Clothing,62,Illinois,Spring,3.2,No,Express,Yes,33,Cash,0
1172,41,Male,Clothing,55,Louisiana,Spring,3.9,No,Next Day Air,Yes,15,Debit Card,1
1173,59,Male,Outerwear,68,Oregon,Spring,4.6,No,Store Pickup,Yes,42,Bank Transfer,0
1174,44,Male,Accessories,76,South Dakota,Winter,2.5,No,Express,Yes,42,Cash,0
1175,42,Male,Accessories,31,Michigan,Winter,4.3,No,Express,Yes,19,Bank Transfer,0
1176,35,Male,Accessories,81,New Jersey,Spring,4.1,No,Store Pickup,Yes,26,PayPal,1
1177,36,Male,Clothing,83,Oregon,Winter,4.6,No,Free Shipping,Yes,39,PayPal,1
1178,54,Male,Clothing,21,Iowa,Spring,4.8,No,Standard,Yes,24,Debit Card,0
1179,37,Male,Clothing,22,South Carolina,Spring,4.9,No,Express,Yes,23,Debit Card,1
1180,20,Male,Clothing,33,Indiana,Summer,2.8,No,Free Shipping,Yes,44,Bank Transfer,1
1181,23,Male,Clothing,23,Oregon,Spring,4.9,No,Standard,Yes,34,Cash,0
1182,61,Male,Clothing,96,New York,Summer,3.5,No,Free Shipping,Yes,43,Bank Transfer,1
1183,37,Male,Accessories,21,New Mexico,Spring,3.8,No,Express,Yes,45,PayPal,1
1184,23,Male,Clothing,39,Louisiana,Spring,4.5,No,2-Day Shipping,Yes,4,Credit Card,0
1185,63,Male,Accessories,73,South Carolina,Fall,3.4,No,Express,Yes,19,Credit Card,1
1186,47,Male,Clothing,64,Maine,Spring,3.9,No,Standard,Yes,29,Credit Card,0
1187,63,Male,Clothing,68,Indiana,Summer,4.1,No,2-Day Shipping,Yes,27,Credit Card,1
1188,56,Male,Accessories,89,Iowa,Fall,3,No,Express,Yes,37,Credit Card,0
1189,68,Male,Clothing,29,Mississippi,Summer,3.3,No,Next Day Air,Yes,11,Credit Card,0
1190,64,Male,Clothing,97,Arkansas,Summer,4.9,No,Free Shipping,Yes,28,Debit Card,1
1191,62,Male,Clothing,45,South Carolina,Winter,4.3,No,Next Day Air,Yes,31,Credit Card,0
1192,34,Male,Clothing,70,Indiana,Winter,4.1,No,Free Shipping,Yes,50,Venmo,1
1193,49,Male,Outerwear,56,Florida,Summer,4,No,2-Day Shipping,Yes,42,Venmo,1
1194,40,Male,Outerwear,55,Alaska,Fall,5,No,2-Day Shipping,Yes,18,Credit Card,0
1195,50,Male,Clothing,46,New York,Winter,3.1,No,2-Day Shipping,Yes,6,Credit Card,0
1196,25,Male,Accessories,95,Texas,Winter,4,No,2-Day Shipping,Yes,33,Venmo,0
1197,30,Male,Accessories,88,North Dakota,Winter,3.2,No,2-Day Shipping,Yes,13,Bank Transfer,0
1198,54,Male,Footwear,92,Vermont,Fall,3.9,No,Standard,Yes,26,PayPal,1
1199,40,Male,Clothing,49,New Jersey,Summer,3.9,No,2-Day Shipping,Yes,17,Cash,1
1200,49,Male,Footwear,89,Maryland,Fall,4.5,No,Free Shipping,Yes,3,Debit Card,0
1201,27,Male,Outerwear,22,Connecticut,Winter,4.4,No,Store Pickup,Yes,7,PayPal,0
1202,27,Male,Footwear,61,Illinois,Summer,3.1,No,2-Day Shipping,Yes,46,Venmo,0
1203,48,Male,Accessories,29,Maryland,Spring,2.9,No,Standard,Yes,14,Venmo,0
